# # TCV-phi : P(k) et transfert fuzzy pour PAPER I
# # colonnes : k[h/Mpc]   P_cdm(k)   P_eff(k)   T2(k)=P_eff/P_cdm
# # Paramètres TCV : {'H0': 67.4, 'ombh2': 0.0224, 'omch2': 0.12, 'As': 2.1e-09, 'ns': 0.964, 'r': 0.0, 'tau': 0.054, 'YHe': 0.245}
# # Fuzzy : kJ=5.0 h/Mpc, n=4, f_coh=1.0
# 
1.798892288254170819e-04 1.042225456079647984e+03 1.042225456079647984e+03 1.000000000000000000e+00
1.849900044583914493e-04 1.070674178553812453e+03 1.070674178553812453e+03 1.000000000000000000e+00
1.902354130537052773e-04 1.099897976062545013e+03 1.099897976062545013e+03 1.000000000000000000e+00
1.956295556923113731e-04 1.129917854111723955e+03 1.129917854111723955e+03 1.000000000000000000e+00
2.011766497416911273e-04 1.160755368992122385e+03 1.160755368992122385e+03 1.000000000000000000e+00
2.068810321531679456e-04 1.192432632877032802e+03 1.192432632877032802e+03 1.000000000000000000e+00
2.127471628527198902e-04 1.224972346600450237e+03 1.224972346600450237e+03 1.000000000000000000e+00
2.187796282279356021e-04 1.258397816914272880e+03 1.258397816914272880e+03 1.000000000000000000e+00
2.249831447138465619e-04 1.292732972359443693e+03 1.292732972359443693e+03 1.000000000000000000e+00
2.313625624804326584e-04 1.328002379542000199e+03 1.328002379542000199e+03 1.000000000000000000e+00
2.379228692246906007e-04 1.364231259824055314e+03 1.364231259824055314e+03 1.000000000000000000e+00
2.446691940702236888e-04 1.401445506431085505e+03 1.401445506431085505e+03 1.000000000000000000e+00
2.516068115774067085e-04 1.439671686645322325e+03 1.439671686645322325e+03 1.000000000000000000e+00
2.587411458672601600e-04 1.478937025374160612e+03 1.478937025374160612e+03 1.000000000000000000e+00
2.660777748622537137e-04 1.519269456975714547e+03 1.519269456975714547e+03 1.000000000000000000e+00
2.736224346473631352e-04 1.560697652067243780e+03 1.560697652067243780e+03 1.000000000000000000e+00
2.813810239547802523e-04 1.603251036356478153e+03 1.603251036356478153e+03 1.000000000000000000e+00
